,ccg,month,year,ae_attendances_attendances,population,gp_appt_available,amb_sys_made,amb_sys_answered,111_111_offered,111_111_answered,People,Lives,Places
585,B2M3M,May,2018,369.3344494265804,93.7795,3413.2193069914,737.9550576904707,564.7054720398221,299.2019628566694,276.8246170298982,102.6,102.54999999999998,99.33333333333331
586,B2M3M,Jun,2018,369.249142936356,93.7795,3348.844896805805,719.6448347480267,556.0810916683811,275.66606371764715,257.30466470882294,102.6,102.54999999999998,99.33333333333331
587,B2M3M,Jul,2018,376.8947371227187,93.7795,3477.145858103317,783.404594513858,603.2744592481916,294.2976061670684,274.82499857269573,102.6,102.54999999999998,99.33333333333331
588,B2M3M,Aug,2018,342.87877414573546,93.7795,3285.5688076818496,711.7255685520089,548.0708429981152,278.66549140345086,258.8141259954577,102.6,102.54999999999998,99.33333333333331
589,B2M3M,Sep,2018,351.7933023741863,93.7795,3401.6069610096024,721.3393833308988,554.0150313156622,277.4957981555052,255.88432290774605,102.6,102.54999999999998,99.33333333333331
590,B2M3M,Oct,2018,363.6615678266572,93.7795,4205.695274553607,735.9117429563139,557.1918360414941,294.31988603845787,269.54188406947424,102.6,102.54999999999998,99.33333333333331
591,B2M3M,Nov,2018,361.25165947781767,93.7795,3968.2553223252417,748.8122996174188,562.5598020221361,308.787877521977,283.49743851103625,102.6,102.54999999999998,99.33333333333331
592,B2M3M,Dec,2018,358.8630777515342,93.7795,3053.759083808295,798.9625976102949,601.3676182254071,364.8690987931272,330.88672495638014,102.6,102.54999999999998,99.33333333333331
593,D2P2L,Jan,2018,523.8233163317046,137.0653,4766.137016443987,1020.3785578570192,773.4925594027102,296.36127925451547,277.91633072798084,93.92375377643503,91.83070241691844,99.05098187311178
594,D2P2L,Feb,2018,464.86601641699247,137.0653,4226.459942815577,942.6390881938614,718.4835445558867,293.6431349450035,262.8690625883362,93.92375377643503,91.83070241691844,99.05098187311178
595,D2P2L,Mar,2018,497.0258701509426,137.0653,4386.77768917443,1037.9078478954996,799.2911454339687,323.8741354365532,266.302947766234,93.92375377643503,91.83070241691844,99.05098187311178
596,D2P2L,Apr,2018,482.53642606845057,137.0653,4149.328823560741,899.4072491802732,681.3070946617044,292.10303883520834,268.5615697283387,93.92375377643503,91.83070241691844,99.05098187311178
597,D2P2L,May,2018,517.4613851937726,137.0653,4389.7178935879465,983.9400769206276,752.9406293864294,299.2019628566693,276.8246170298981,93.92375377643503,91.83070241691844,99.05098187311178
598,D2P2L,Jun,2018,503.0959695852998,137.0653,4278.712409340657,959.526446330702,741.4414555578414,275.66606371764715,257.30466470882294,93.92375377643503,91.83070241691844,99.05098187311178
599,D2P2L,Jul,2018,516.1116635647388,137.0653,4398.494732072961,1044.5394593518106,804.3659456642555,294.2976061670684,274.8249985726958,93.92375377643503,91.83070241691844,99.05098187311178
600,D2P2L,Aug,2018,467.9740240600648,137.0653,4121.633994891486,948.967424736012,730.7611239974868,278.66549140345086,258.8141259954577,93.92375377643503,91.83070241691844,99.05098187311178
601,D2P2L,Sep,2018,476.2912276119485,137.0653,4144.732474229437,961.7858444411984,738.6867084208828,277.4957981555051,255.884322907746,93.92375377643503,91.83070241691844,99.05098187311178
602,D2P2L,Oct,2018,495.4572747442277,137.0653,5244.57320707721,981.215657275085,742.9224480553255,294.31988603845787,269.5418840694742,93.92375377643503,91.83070241691844,99.05098187311178
603,D2P2L,Nov,2018,498.5215076317638,137.0653,4896.155336179178,998.4163994898915,750.0797360295147,308.78787752197707,283.49743851103614,93.92375377643503,91.83070241691844,99.05098187311178
604,D2P2L,Dec,2018,510.6252275375314,137.0653,3930.608257523968,1065.283463480393,801.8234909672093,364.8690987931272,330.8867249563802,93.92375377643503,91.83070241691844,99.05098187311178
605,D9Y0V,Jan,2018,188.5267019711056,160.3009,4438.727418249055,1042.278015483099,798.7913259864913,45.42706871889053,42.06464218229592,105.25195007800312,105.36333853354134,99.50951638065524
606,D9Y0V,Feb,2018,170.44820085227218,160.3009,3865.62396093846,958.1260693542572,728.1506469193647,41.06028100902739,37.74152234953141,105.25195007800312,105.36333853354134,99.50951638065524
607,D9Y0V,Mar,2018,192.34452208315736,160.3009,4057.637854809299,1120.39937903925,864.8668693910852,47.42331452911368,44.17941508750106,105.25195007800312,105.36333853354134,99.50951638065524
608,D9Y0V,Apr,2018,189.03200169181832,160.3009,3874.3076302129302,1043.6667374241383,743.1273608912373,40.64231704251192,38.7022156457013,105.25195007800312,105.36333853354134,99.50951638065524
609,D9Y0V,May,2018,212.12607040883736,160.3009,3996.75859586565,1128.1792909078356,817.8421358185404,45.11515531104317,42.28298156778907,105.25195007800312,105.36333853354134,99.50951638065524
610,D9Y0V,Jun,2018,204.1473254361017,160.3009,3782.155932998504,1095.4330740881878,802.6352469393132,43.6179709533758,41.02285140008571,105.25195007800312,105.36333853354134,99.50951638065524
611,D9Y0V,Jul,2018,218.4828656607667,160.3009,3893.2969184826784,1208.6561110159157,897.7435186582339,45.96979804854495,42.91304665164076,105.25195007800312,105.36333853354134,99.50951638065524
612,D9Y0V,Aug,2018,202.08245867615216,160.3009,3739.436272659729,1106.1438797770884,805.5814857534522,47.08644804863852,43.62420922153275,105.25195007800312,105.36333853354134,99.50951638065524
613,D9Y0V,Sep,2018,197.64081174840564,160.3009,3796.628715122622,1099.860104806308,799.9268555294408,43.5119203947077,40.561219556471606,105.25195007800312,105.36333853354134,99.50951638065524
614,D9Y0V,Oct,2018,199.13175783791604,160.3009,4668.57640849178,1133.626763715228,808.4740170892082,43.48696732207991,40.14949385811308,105.25195007800312,105.36333853354134,99.50951638065524
615,D9Y0V,Nov,2018,196.5553530890968,160.3009,4640.4043894950055,1143.07927991059,800.2414279028254,43.91740782490928,40.82946508722034,105.25195007800312,105.36333853354134,99.50951638065524
616,D9Y0V,Dec,2018,194.21600253024155,160.3009,3679.124696118362,1226.755531230899,853.918216297918,48.70215950128789,45.62669329991285,105.25195007800312,105.36333853354134,99.50951638065524
617,M1J4Y,Jan,2018,358.0913653980558,94.434,5048.605375182668,638.8871832209054,441.526168358202,77.2603087870894,73.56460596818943,103.35296875000002,99.204140625,97.11375
618,M1J4Y,Feb,2018,327.97509371624625,94.434,4467.077535633352,580.0343277865012,395.2154551063314,69.09587648516424,62.117457695321605,103.35296875000002,99.204140625,97.11375
619,M1J4Y,Mar,2018,359.20325306563313,94.434,4613.211343372091,655.5211010622901,455.0569888039954,78.94402439799225,74.51765254039859,103.35296875000002,99.204140625,97.11375
620,M1J4Y,Apr,2018,344.31454772645446,94.434,4292.881801046234,593.4902206744504,397.2622566864622,67.50746553148231,64.32005421776056,103.35296875000002,99.204140625,97.11375
621,M1J4Y,May,2018,372.4188322002669,94.434,4547.747633267679,645.7805185425603,439.32037415532886,73.07749327572697,67.08388927716712,103.35296875000002,99.204140625,97.11375
622,M1J4Y,Jun,2018,361.0458097719042,94.434,4229.620687464261,631.0216171486884,430.3509972309699,67.52864434419807,56.21915835398268,103.35296875000002,99.204140625,97.11375
623,M1J4Y,Jul,2018,372.7788720164348,94.434,4360.304551326853,694.8946189586458,477.01807325795255,77.78977910498338,60.78319249422878,103.35296875000002,99.204140625,97.11375
624,M1J4Y,Aug,2018,334.6570091280683,94.434,4147.584556409768,638.989523299912,434.4226703743015,64.93423978651757,53.38119745007095,103.35296875000002,99.204140625,97.11375
625,M1J4Y,Sep,2018,339.5281360526929,94.434,4134.792553529449,632.3611756828277,429.3294239423154,65.50606772984307,54.2918863968486,103.35296875000002,99.204140625,97.11375
626,M1J4Y,Oct,2018,344.82283923163266,94.434,5068.174598132029,651.1789577101554,435.5173437193893,73.74462587627337,62.72105385772074,103.35296875000002,99.204140625,97.11375
627,M1J4Y,Nov,2018,352.2460130885063,94.434,4898.362877777072,658.6826785030279,434.6383155407796,76.34961984031176,64.3941800622657,103.35296875000002,99.204140625,97.11375
628,M1J4Y,Dec,2018,359.63741872630624,94.434,4023.688502022577,690.4519630289155,448.3445761220129,82.7562106868289,71.48908232204502,103.35296875000002,99.204140625,97.11375
629,M2L0M,Jan,2018,244.68300831404235,49.8073,4826.822574200971,510.1892789285096,386.7462797013551,296.36127925451547,277.91633072798084,100.15,102.65,99.45
630,M2L0M,Feb,2018,224.24423729051767,49.8073,4227.372292816515,471.3195440969307,359.2417722779434,293.6431349450035,262.8690625883362,100.15,102.65,99.45
631,M2L0M,Mar,2018,250.5456027530101,49.8073,4420.998528328177,518.9539239477498,399.6455727169843,323.8741354365532,266.302947766234,100.15,102.65,99.45
632,M2L0M,Apr,2018,253.63751899821915,49.8073,4111.786826429057,449.7036245901367,340.6535473308523,292.1030388352083,268.5615697283387,100.15,102.65,99.45
633,M2L0M,May,2018,288.57215709343814,49.8073,4280.396648684028,491.9700384603137,376.47031469321473,299.2019628566694,276.8246170298981,100.15,102.65,99.45
634,M2L0M,Jun,2018,284.89799687997544,49.8073,4217.052520413675,479.7632231653511,370.7207277789208,275.66606371764715,257.30466470882294,100.15,102.65,99.45
635,M2L0M,Jul,2018,301.40160177323406,49.8073,4289.351159368205,522.2697296759054,402.1829728321279,294.29760616706835,274.8249985726956,100.15,102.65,99.45
636,M2L0M,Aug,2018,275.3612422275449,49.8073,4137.345328897572,474.483712368006,365.3805619987434,278.66549140345086,258.81412599545763,100.15,102.65,99.45
637,M2L0M,Sep,2018,267.9526896659727,49.8073,4247.007968711414,480.89292222059913,369.3433542104414,277.4957981555051,255.884322907746,100.15,102.65,99.45
638,M2L0M,Oct,2018,275.019926797879,49.8073,5197.169892766723,490.6078286375425,371.4612240276628,294.3198860384577,269.5418840694742,100.15,102.65,99.45
639,M2L0M,Nov,2018,261.8692440666328,49.8073,4969.331804775606,499.2081997449458,375.03986801475736,308.7878775219769,283.4974385110362,100.15,102.65,99.45
640,M2L0M,Dec,2018,270.0206596221839,49.8073,3822.8733539059535,532.6417317401965,400.9117454836048,364.8690987931272,330.88672495638014,100.15,102.65,99.45
641,W2U3Z,Jan,2018,583.4889302159554,209.5479,4370.680880123351,1490.2783214476833,1215.6063690934109,102.87862584163337,96.2071201858859,105.575,97.1125,96.35
642,W2U3Z,Feb,2018,520.1130624549328,209.5479,3926.7632841942095,1395.0120121269667,1149.5180611851194,95.55333172033696,88.39506384936332,105.575,97.1125,96.35
643,W2U3Z,Mar,2018,580.6084432246756,209.5479,4185.095627300489,1553.3491444453637,1287.8553753608662,109.11586324654172,96.79409815130576,105.575,97.1125,96.35
644,W2U3Z,Apr,2018,546.0882213565491,209.5479,3870.9526556935193,1324.2717483148165,1082.27125460579,90.561632924978,87.61242656213686,105.575,97.1125,96.35
645,W2U3Z,May,2018,582.761268425978,209.5479,4112.572829410364,1453.161460925198,1197.8068003647477,93.49175057349656,91.61628439130146,105.575,97.1125,96.35
646,W2U3Z,Jun,2018,564.5187568093023,209.5479,3922.282208506981,1441.818950680848,1191.7808111533786,88.37120295646008,87.25928534716883,105.575,97.1125,96.35
647,W2U3Z,Jul,2018,573.2466896590231,209.5479,4018.0598326206086,1560.4079037898289,1288.5199404899888,88.78638249297654,87.64105963362076,105.575,97.1125,96.35
648,W2U3Z,Aug,2018,519.1448828644907,209.5479,3667.567176764835,1368.411445742355,1121.6871512506457,85.87535355878059,84.44847216316651,105.575,97.1125,96.35
649,W2U3Z,Sep,2018,538.9209817898437,209.5479,3794.712330689069,1381.3704657602464,1146.7610139602457,84.7777524852313,83.00250205322983,105.575,97.1125,96.35
650,W2U3Z,Oct,2018,549.6119980205003,209.5479,4706.546808629435,1424.3067614674812,1158.579496526805,91.08180039026875,87.9846564914275,105.575,97.1125,96.35
651,W2U3Z,Nov,2018,541.2673665543773,209.5479,4469.779940529111,1449.964363817527,1179.046306381812,99.53810083517898,96.18325929298264,105.575,97.1125,96.35
652,W2U3Z,Dec,2018,549.3334936785336,209.5479,3679.4117240020064,1552.900113952713,1250.783417887646,117.59602458435518,111.81691632318912,105.575,97.1125,96.35
653,X2C4Y,Jan,2018,371.6890002210942,43.8727,4675.185251876452,468.45121162331975,321.2587987011554,373.16985460722464,365.4656962940488,95.9,98.8,98.3
654,X2C4Y,Feb,2018,347.1862912471765,43.8727,4071.506882412069,443.3859900119298,318.8701717910459,323.6850670575459,314.7211408377858,95.9,98.8,98.3
655,X2C4Y,Mar,2018,378.093894380788,43.8727,4254.26290153102,504.4687868482664,363.8546985193778,388.1891990711846,359.53826243876506,95.9,98.8,98.3
656,X2C4Y,Apr,2018,370.3897868150353,43.8727,4107.109888381613,456.6348048670386,324.30794623592533,386.99216861014713,345.5904735447484,95.9,98.8,98.3
657,X2C4Y,May,2018,409.1838432556008,43.8727,4418.123343217992,483.21691977343386,356.22414921007305,391.9961072669786,352.03235445351794,95.9,98.8,98.3
658,X2C4Y,Jun,2018,385.6156562053395,43.8727,4072.2818518121744,467.6985253301019,348.0060437637157,338.51619918486483,306.60040588617767,95.9,98.8,98.3
659,X2C4Y,Jul,2018,401.5937017780989,43.8727,4240.97445564098,511.158478291049,370.45990476598274,362.7177961790888,330.2950843203814,95.9,98.8,98.3
660,X2C4Y,Aug,2018,365.8767297203044,43.8727,3951.0219339133446,481.6693045889095,342.541387665507,345.2291058583975,325.0502338726494,95.9,98.8,98.3
661,X2C4Y,Sep,2018,371.43827482694246,43.8727,4213.941699507895,477.2415122619702,343.22878994349674,344.1525312928104,319.0324580957779,95.9,98.8,98.3
662,X2C4Y,Oct,2018,380.92025336940736,43.8727,5123.45946340207,497.6446871388378,350.54828012142065,369.61891518926245,329.1833767852881,95.9,98.8,98.3
663,X2C4Y,Nov,2018,364.30399770244367,43.8727,4795.328302110424,498.3935331958657,345.6980618135938,388.9796908850772,339.0707982035006,95.9,98.8,98.3
664,X2C4Y,Dec,2018,388.0773237115564,43.8727,3942.907548429889,544.076982910757,374.24637764921096,452.8288439672048,410.9227398396079,95.9,98.8,98.3
665,00Q,Jan,2019,1044.377666282096,14.8942,4669.737213143371,277.9562995380541,224.59818035452201,438.2102638411804,347.01698381058156,96.0,94.6,99.5
666,00Q,Feb,2019,972.1365136433152,14.8942,4064.803749110392,248.23658887650333,199.43840569153272,393.3565276235169,319.67174930551977,96.0,94.6,99.5
667,00Q,Mar,2019,1056.3172439698426,14.8942,4195.1229337594505,260.53239073843906,208.9079213434974,400.96209719535426,350.2705591883469,96.0,94.6,99.5
668,00Q,Apr,2019,1068.458050495023,14.8942,3768.8496193149012,262.3784259875144,208.39802434685316,411.9634481524252,361.76472751612687,96.0,94.6,99.5
669,00Q,May,2019,1085.2941965603284,14.8942,3892.589061513878,264.7884697512452,208.71436860599573,417.74730973203975,362.45123927631846,96.0,94.6,99.5
670,00Q,Jun,2019,1047.7985565184729,14.8942,3620.5368532717434,265.6376043415752,215.55323199772232,400.41779144263086,334.5396325690986,96.0,94.6,99.5
671,00Q,Jul,2019,1130.302379866384,14.8942,4277.235433927301,278.83665231185216,232.53800501655397,406.1746829173807,324.9382752372756,96.0,94.6,99.5
672,00Q,Aug,2019,1032.30393603606,14.8942,3636.180526647957,268.83018390423763,222.31717174912566,409.30076325396766,334.91966586491895,96.0,94.6,99.5
673,00Q,Sep,2019,1053.5000402457674,14.8942,4174.510883431134,262.91537874316424,217.37221148779204,391.5078495264295,308.65078372672906,96.0,94.6,99.5
674,00Q,Oct,2019,1076.4401277132354,14.8942,4941.789421385506,280.2893384492305,234.4256645102533,421.06953628582426,321.25072635396054,96.0,94.6,99.5
675,00Q,Nov,2019,1107.8989026320733,14.8942,4436.4249170818175,292.6371706169462,247.5456264157446,494.3301484091316,347.2915885146582,96.0,94.6,99.5
676,00Q,Dec,2019,1078.9219500415873,14.8942,3884.3979535658177,305.35545856181574,256.0910838370561,552.3624585947595,395.14391002773016,96.0,94.6,99.5
677,00R,Jan,2019,1297.4001723642632,13.9305,5436.990775636194,277.95629953805417,224.59818035452201,438.2102638411804,347.01698381058156,84.8,88.5,98.5
678,00R,Feb,2019,1205.1134731399025,13.9305,5544.524604285561,248.2365888765034,199.43840569153272,393.3565276235169,319.67174930551977,84.8,88.5,98.5
679,00R,Mar,2019,1352.1258259120943,13.9305,5775.026022037974,260.53239073843906,208.9079213434974,400.9620971953542,350.27055918834697,84.8,88.5,98.5
680,00R,Apr,2019,1356.147658718759,13.9305,5451.347762104734,262.3784259875144,208.3980243468532,411.9634481524252,361.76472751612687,84.8,88.5,98.5
